column1
4.70093240126981E-46
1.4586115445785E-45
4.22181287938461E-45
8.01948444173523E-45
1.65720298866661E-44
3.99354912662567E-44
7.53428408241742E-44
1.39188187865692E-43
2.77749771870342E-43
6.5004093846322E-43
1.90062913366838E-42
5.50286319580127E-42
1.38614561117869E-41
3.31296082765626E-41
5.72750570747449E-41
7.74201322403985E-41
1.24158090227946E-40
1.87859472638116E-40
2.59122842668411E-40
4.51143027865369E-40
8.58234805483203E-40
1.66414772766919E-39
3.29894111604946E-39
6.50293266743988E-39
1.2951482895078E-38
2.28322043206442E-38
3.80339022802882E-38
6.84837993257223E-38
1.23020211298783E-37
1.8450693376178E-37
2.90008719675398E-37
4.44330349173978E-37
5.23724296053759E-37
9.01880698670135E-37
1.56777705386534E-36
2.18177007905788E-36
3.51933621385662E-36
4.91419835135165E-36
6.8446782523201E-36
1.16185241269606E-35
1.94693820232169E-35
2.69533985150313E-35
3.52809767147218E-35
4.85192672894106E-35
1.75203427555068E-32
6.76489359694526E-32
9.68191720942311E-32
1.46304439920701E-31
3.19777397577931E-31
6.06518269581676E-31
7.72167231950713E-31
5.531421164799E-30
7.4868914078934E-30
8.87352302805152E-30
5.60280933689504E-30
1.32976648421962E-29
1.94642601296489E-29
1.59170366567652E-29
1.8109472477501E-29
4.03083977911843E-29
5.59231095721177E-29
7.32770021591544E-29
8.6078741977641E-29
9.18069042872726E-29
1.82611903019954E-28
3.68843414801541E-28
3.76205180765997E-28
3.15433357594625E-28
5.54268040647953E-28
7.47820152361252E-28
7.82341090320881E-28
7.37217926560437E-28
7.18649374524168E-28
8.90671374957534E-28
9.55779935436451E-28
8.61753685467769E-28
9.1438675545801E-28
1.08963475922174E-27
9.14696138297183E-28
1.20217549582752E-27
1.17114025458769E-27
2.5697942513847E-27
2.48807948629059E-27
2.31397399623E-27
2.00114253308829E-27
2.06887560898052E-27
2.86875678498296E-27
3.28919631108482E-27
3.23169122031609E-27
3.38886162879061E-27
2.79267081549551E-27
3.00665962459286E-27
3.91709606824162E-27
3.81993033723551E-27
4.204527083787E-27
4.12195913477561E-27
3.80557375767206E-27
4.37384887879752E-27
4.77919661941528E-27
4.01254607516194E-27
4.89082850742751E-27
3.83173092340918E-27
5.32465880721701E-27
5.43036862395107E-27
5.56368111834623E-27
5.4186947292053E-27
5.48028001611042E-27
5.01659977391463E-27
5.6451675979366E-27
5.35557192590848E-27
5.80110467449721E-27
5.93136028978593E-27
6.05424689311768E-27
6.23776699034732E-27
4.83414267495864E-27
6.24828783176603E-27
6.25233853428718E-27
6.54452858837727E-27
6.63060322746814E-27
6.7219477200288E-27
6.81886820006809E-27
6.75971357765924E-27
6.48690359948185E-27
1.34822988956405E-26
2.01678202908878E-26
2.49814302422362E-26
2.77404840418561E-26
3.0519227672491E-26
1.60452185786257E-26
2.5690016761778E-26
2.35602802465783E-26
2.66175377464681E-26
2.81174165949558E-26
2.30968459745483E-26
2.78631710647937E-26
3.24154287980263E-26
3.15574741554885E-26
2.86163749055028E-26
2.99447350019249E-26
2.80409286183343E-26
3.04948806336969E-26
2.96191085616583E-26
2.95007105004357E-26
2.68761430507469E-26
2.97746915403709E-26
2.92018226146879E-26
2.85283284948192E-26
2.7863798551383E-26
2.0579538883392E-26
2.66413816286509E-26
2.55171544758853E-26
2.44081836910906E-26
2.04564753955014E-26
2.47893584822022E-26
2.68870133685226E-26
2.70672877496598E-26
2.69174428402475E-26
2.74220125010059E-26
2.86557321211907E-26
2.89368887374489E-26
2.74660930299963E-26
2.7495389030926E-26
2.92940997109123E-26
2.85964461570674E-26
2.80814784677775E-26
2.87376563935913E-26
2.81576877617684E-26
2.73144027499047E-26
2.69010367052917E-26
2.67000749232693E-26
2.02426883232556E-26
1.81302472398431E-26
2.60810038122116E-26
2.45854643721568E-26
2.61208677136565E-26
2.59699176789846E-26
2.59781632115895E-26
2.52330415260888E-26
2.48640490793111E-26
2.51395836064497E-26
2.54839146018376E-26
2.50768192162016E-26
2.47013384758428E-26
2.39099930485724E-26
2.4219229414025E-26
2.39769876622192E-26
2.1353843774088E-26
1.73640020258438E-26
1.81357599996537E-26
2.12074789576758E-26
2.25087304984842E-26
2.28168999754664E-26
2.29204744645747E-26
2.21061141176907E-26
2.16607082932545E-26
2.19853831570015E-26
2.25139388348008E-26
2.24382411882775E-26
2.28477904025727E-26
2.28963566184975E-26
2.15540052405236E-26
2.42518956834258E-26
2.36575624631016E-26
2.31411328527261E-26
2.2922236920185E-26
2.22226510782871E-26
2.17994478408419E-26
2.27450483945345E-26
2.26496262109278E-26
2.26313716281276E-26
2.2420062798173E-26
2.19546781545475E-26
2.2391381214483E-26
2.22804367546514E-26
2.24222423109962E-26
2.17441739907763E-26
2.18133322231355E-26
2.18183868021913E-26
2.10927066303615E-26
2.13144931419919E-26
2.14827098111419E-26
2.1499044979382E-26
2.06566716879551E-26
2.04281712592582E-26
2.11031956283368E-26
2.06367987442714E-26
1.98224630035982E-26
2.08215270302048E-26
2.10821101395374E-26
1.97758251276217E-26
2.07398068050086E-26
2.11003977358463E-26
2.06123330923985E-26
2.031785793943E-26
2.07464473507959E-26
2.06823544243028E-26
2.08746040054988E-26
2.02108237427401E-26
2.02157124271038E-26
1.67405303052983E-26
1.84109244471186E-26
2.06883662377197E-26
1.99747816221691E-26
2.02427544007094E-26
1.97090745633603E-26
1.99183571768944E-26
2.02099857159926E-26
2.00907269961342E-26
2.00084160389138E-26
1.97034123675728E-26
1.99901935835788E-26
1.95304549366649E-26
1.9765065153348E-26
1.94223590542822E-26
1.97527029040314E-26
1.96198200229448E-26
1.92245397595889E-26
1.92365664376634E-26
1.92055966276729E-26
1.90984475291472E-26
1.8741728836081E-26
1.8958001768064E-26
1.89340087246116E-26
1.87486438363301E-26
1.80374606576347E-26
1.82835317672581E-26
1.82356382550158E-26
1.73960972602312E-26
1.8043361080275E-26
1.79841578949894E-26
1.78854819378476E-26
1.77274970315841E-26
1.75464046580199E-26
1.70565468728431E-26
1.73387469624533E-26
1.72836156988156E-26
1.72558945361026E-26
1.73212791879042E-26
1.70940603029818E-26
1.71248490609356E-26
1.70283559280072E-26
1.69524797542383E-26
1.68542070658165E-26
1.66429229537539E-26
1.39637522563043E-26
1.63593024224037E-26
1.56736711643655E-26
1.62227967759723E-26
1.63521687844599E-26
1.63652035912735E-26
1.61937805943672E-26
1.62027438632262E-26
1.61412114598312E-26
1.6131687831851E-26
1.60671400932472E-26
1.5902176634144E-26
1.58923212929996E-26
1.57344108914296E-26
1.57498075708287E-26
1.57259759427387E-26
1.5679473538833E-26
1.5648469250614E-26
1.54087354583432E-26
1.52924204797161E-26
1.53736147766803E-26
1.51504099650987E-26
1.51458510209384E-26
1.50423574249107E-26
1.50161406795859E-26
1.47797634449058E-26
1.48562308129409E-26
1.47995217964555E-26
1.47215135692608E-26
1.47888987877822E-26
1.46510607770847E-26
1.42604958527259E-26
1.44204047062274E-26
1.45235667461297E-26
1.44276234471283E-26
1.42274899740202E-26
1.4274833961592E-26
1.41913671802762E-26
1.41487640503044E-26
1.4083005068396E-26
1.40384678962574E-26
1.39646789606606E-26
1.38646332220485E-26
1.3790483704443E-26
1.36081945572755E-26
1.35111602482749E-26
1.33412256683358E-26
1.3182644246935E-26
1.30778265629809E-26
1.30249130686021E-26
1.29367893461963E-26
1.27849242127052E-26
1.27415721461363E-26
1.25913770009696E-26
1.25274538648558E-26
1.23923120395209E-26
1.22657636690955E-26
1.21105655604861E-26
1.20970394332021E-26
1.203135328385E-26
1.18585453100679E-26
1.18038834953111E-26
1.17094119318012E-26
1.16007350580568E-26
1.14583222476375E-26
1.13942967926292E-26
1.13422560407223E-26
1.12494664145611E-26
1.11151615383075E-26
1.09959069996547E-26
1.09810528788773E-26
1.09000448081472E-26
1.08365969206075E-26
1.07560200142671E-26
1.06736009319832E-26
1.06030405634279E-26
1.0475874428492E-26
1.03913695295514E-26
1.03203236111073E-26
1.02315815558696E-26
1.03025565373821E-26
1.02225752015869E-26
9.95234151885624E-27
9.7113406883946E-27
9.61012786861539E-27
1.00259949847332E-26
1.00082002737203E-26
1.04128026745821E-26
1.08378870313791E-26
9.94564025732692E-27
1.10286484188265E-26
1.10863790614003E-26
9.58677440294406E-27
1.11394896403624E-26
1.09261440806312E-26
1.08928385010303E-26
9.22630138918012E-27
1.07692087789972E-26
1.08042724400659E-26
1.0574589824837E-26
1.06891043278172E-26
1.04420021921007E-26
9.89731368037257E-27
9.07570092211981E-27
1.01875791284732E-26
1.02135449733881E-26
1.02193011066263E-26
1.01610087382571E-26
1.00780592035603E-26
1.00304891759435E-26
9.91711581449368E-27
9.76626495630436E-27
9.74557087149198E-27
9.57422463746835E-27
8.98983770637283E-27
8.42587749069227E-27
9.40494946785898E-27
9.3361377962434E-27
9.33589728747994E-27
9.30377333157648E-27
9.25072417246228E-27
9.02139460945531E-27
9.1192680933451E-27
9.06038267161017E-27
9.00360263146844E-27
8.8963369073733E-27
8.91406526941046E-27
8.82173244530719E-27
8.76463281779478E-27
8.66948035931441E-27
8.47147071158177E-27
8.57638583833074E-27
8.42611089521801E-27
8.39193657770179E-27
8.45404612149441E-27
8.39447162232793E-27
8.37442296844148E-27
8.3103991729605E-27
8.23298265476564E-27
8.14530667074282E-27
7.71400993721909E-27
7.06926535617083E-27
7.96898145856471E-27
7.96618970441306E-27
7.82734452649374E-27
7.86842758096725E-27
7.84924089062305E-27
7.78646754157398E-27
7.61770676642209E-27
7.67348608417559E-27
7.58404628484829E-27
7.59651279631195E-27
7.54422967504628E-27
7.49262430728805E-27
7.43053923084852E-27
7.37955814316003E-27
7.33745285090627E-27
7.29937020852766E-27
7.25476496128869E-27
7.22472323455383E-27
7.18470637037376E-27
7.11467298104467E-27
7.11133779791437E-27
7.0644194270943E-27
7.0146957268272E-27
6.98093301128371E-27
6.9430227302572E-27
6.89996379296193E-27
6.80525714900179E-27
6.81757258559992E-27
6.77682606403594E-27
6.73539828242919E-27
6.70145121117212E-27
6.66029519665002E-27
6.62624584899252E-27
6.59589573612415E-27
6.55280122112949E-27
6.50598600672577E-27
6.47928127535606E-27
6.44833776083179E-27
6.40190638466707E-27
6.35619025240379E-27
6.27712258653522E-27
6.28898355221689E-27
6.27736116982808E-27
6.23136337116855E-27
6.20721676154553E-27
6.17043244266562E-27
6.12075061497921E-27
6.09479690558093E-27
6.07009894772469E-27
5.92707166631498E-27
5.97443997600118E-27
5.96512174166287E-27
5.93030177458718E-27
5.89347586291408E-27
5.87726594927963E-27
5.83951085534211E-27
5.81260352181164E-27
5.77976925485123E-27
5.75821444414964E-27
5.72667906468911E-27
5.70048146888227E-27
5.66626543003494E-27
5.63357032295432E-27
5.59367711905127E-27
5.55618326677783E-27
5.5462747881831E-27
5.51684521556984E-27
5.47652262635768E-27
5.44558983074806E-27
5.43130487771697E-27
5.40783975386214E-27
5.36806549423665E-27
5.35313625547733E-27
5.31070886456294E-27
5.29188324278293E-27
5.2729569912527E-27
5.23344531694573E-27
5.22051861675398E-27
5.18653378197453E-27
5.15699885062984E-27
5.12730915840451E-27
5.10577593740998E-27
5.05664169357064E-27
4.89387407508561E-27
4.41159020449544E-27
4.9515267532433E-27
4.98085556982324E-27
4.96620661386201E-27
4.94486532744924E-27
4.88485792795365E-27
4.85182311728967E-27
4.85895687898819E-27
4.83233237269438E-27
4.81229799776919E-27
4.79430656814055E-27
4.76045863686356E-27
4.74775414311383E-27
4.72690712514567E-27
4.70465380961617E-27
4.68455968496117E-27
4.65188103066416E-27
4.64181889132719E-27
4.62427493011737E-27
4.60729639381911E-27
4.58904308619207E-27
4.56935959537089E-27
4.54848086151255E-27
4.52642723975629E-27
4.50924815462783E-27
4.44346698280848E-27
4.45508445441867E-27
4.41516173802882E-27
4.3963469895922E-27
4.38175547501779E-27
4.353817089872E-27
4.34096644894506E-27
4.32562055193819E-27
4.28765250692566E-27
4.29107228264153E-27
4.27906520880872E-27
4.23857500701165E-27
4.24635625725873E-27
4.23127856412281E-27
4.21743005492874E-27
4.20238169790632E-27
4.18485427187035E-27
4.16604239589969E-27
4.15137019116458E-27
4.13423338338757E-27
4.11606121904227E-27
4.0984158661292E-27
4.08701346811491E-27
4.072530701114E-27
4.0573801532243E-27
4.03949478230438E-27
4.00896999415639E-27
3.99969040111414E-27
3.97534278874625E-27
3.9516320832614E-27
3.92895876235086E-27
3.90804326904195E-27
3.89133872453301E-27
3.87380387013883E-27
3.86007667611807E-27
3.83029661918985E-27
3.83368032571418E-27
3.81598157715016E-27
3.79906905164826E-27
3.77710117913498E-27
3.7650821814881E-27
3.74578153900191E-27
3.73616971472581E-27
3.72157273101962E-27
3.70708866761084E-27
3.69676568615991E-27
3.68215753230699E-27
3.67395738459931E-27
3.65937147305962E-27
3.64916953215495E-27
3.64008112608176E-27
3.62215797056177E-27
3.6084716818461E-27
3.60582560349366E-27
3.58965734306526E-27
3.5798126537598E-27
3.54957269981748E-27
3.49510918986396E-27
3.47595286074747E-27
3.47754058679069E-27
3.45902375866335E-27
3.45387378938619E-27
3.43947394717581E-27
3.41880629430314E-27
3.40417730855709E-27
3.40038064091654E-27
3.3860551012691E-27
3.37104668468247E-27
3.34719598698326E-27
3.31067412393409E-27
3.29350457604329E-27
3.30980156968119E-27
3.24830015567394E-27
3.30827486167097E-27
3.19095465306697E-27
3.33171840338935E-27
3.20745931637217E-27
3.19778631236001E-27
3.33855908112056E-27
3.25977972694782E-27
3.05891930980948E-27
3.28788081230799E-27
3.3290628200264E-27
3.25860442609839E-27
3.00018954000487E-27
3.19449756116939E-27
3.29509912250099E-27
3.29032398955898E-27
3.26212695584869E-27
3.11547175474647E-27
2.92661595798924E-27
3.20244783671151E-27
3.23947215174709E-27
3.23119839212241E-27
3.22931731937476E-27
3.21155970172954E-27
3.14165759912447E-27
2.86495786275721E-27
2.99060845555865E-27
3.14835867894536E-27
3.14219896908346E-27
3.14134681961395E-27
3.14296969740837E-27
3.1404856597096E-27
3.13009032589472E-27
3.10982002281089E-27
3.08655423933195E-27
2.98036459393539E-27
2.68259333890458E-27
2.943461840857E-27
3.01267242518218E-27
3.03046180831553E-27
3.02239337966354E-27
3.01795678901495E-27
2.9925719585697E-27
2.99510379883921E-27
2.99125241511591E-27
2.96824049883102E-27
2.96992260453969E-27
2.9596806145814E-27
2.94420273268535E-27
2.93748566739564E-27
2.8971061541124E-27
2.80023596800159E-27
2.54526784888655E-27
2.82338973622807E-27
2.88258358694515E-27
2.8792911512168E-27
2.8663091067151E-27
2.8708506675175E-27
2.86112443284059E-27
2.85684935122214E-27
2.82897116825306E-27
2.8363995161928E-27
2.82988394856652E-27
2.81989526753779E-27
2.81135185066165E-27
2.80694068053663E-27
2.79637157706991E-27
2.78928307282814E-27
2.77947949540109E-27
2.76806674154089E-27
2.75610545076306E-27
2.75422326387671E-27
2.74546329065506E-27
2.73460434347487E-27
2.72325292828017E-27
2.6142196324484E-27
2.55614605051115E-27
2.64695793843055E-27
2.649507944847E-27
2.62912265578532E-27
2.60986190726364E-27
2.58163659177233E-27
2.56861441999472E-27
2.54953955784338E-27
2.52995202655845E-27
2.51263592404604E-27
2.49447269407694E-27
2.47721347539458E-27
2.45099552369079E-27
2.43936238280086E-27
2.42254106542918E-27
2.38664157194543E-27
2.37999957801587E-27
2.21136244496571E-27
2.30678467461888E-27
2.33147013392614E-27
2.32456372263942E-27
2.3084366025853E-27
2.29239498526337E-27
2.27730230412646E-27
2.25506268870546E-27
2.24101707034886E-27
2.22751665150983E-27
2.21000024083595E-27
2.20175858883099E-27
2.18800906080584E-27
2.17156263132741E-27
2.14776051156272E-27
2.13650013638609E-27
2.1310155217636E-27
2.10930473029972E-27
2.09941988953399E-27
2.08354738759653E-27
2.07715781371071E-27
2.04842306275894E-27
2.04972962967605E-27
2.03530235362911E-27
2.02395693118041E-27
2.01295736138235E-27
2.0002724724036E-27
1.98727485938516E-27
1.97499026974634E-27
1.96353897900426E-27
1.95093144219959E-27
1.93871371802531E-27
1.92455698541342E-27
1.91484350420843E-27
1.90411125858641E-27
1.89214210409132E-27
1.88056774906277E-27
